Sample	Queue Length	Avg Waiting Time
7751675	2807		5463.128450715914
7752650	2775		5521.552235029638
7753646	2743		5476.304537555203
7754616	2698		5499.795064045116
7755648	2698		5375.385653693229
7756672	2713		5344.976697137579
7757672	2710		5291.266261821613
7758641	2648		5284.404504073784
7759618	2612		5304.572101943195
7760639	2633		5292.508156200871
7761718	2709		5205.486495843157
7762766	2714		5224.304650055245
7763800	2679		5203.296212401241
7764861	2710		5317.066165938973
7765913	2729		5468.163920287043
7766926	2709		5559.6083065755665
7767926	2668		5510.010225057602
7768918	2645		5515.372095633298
7770033	2725		5592.538857975975
7770985	2662		5339.4821396861225
7771971	2623		5179.006464794278
7773060	2691		5231.393989617005
7774052	2660		5209.101949037984
7775064	2665		5253.308398645371
7776071	2620		5238.0162529964
7777104	2600		5177.680768001825
7778114	2593		5095.506872044876
7779151	2617		5329.510172247887
7780279	2716		5401.119471099228
7781321	2710		5400.9203337319195
7782360	2701		5396.559488181025
7783483	2807		5475.563191514462
7784554	2843		5508.257908638567
7785509	2782		5402.77309072949
7786586	2848		5725.203695524484
7787660	2883		5745.863942960277
7788616	2806		5664.158265510574
7789587	2741		5600.428442556411
7790574	2714		5609.705976320431
7791575	2700		5419.636900860816
7792612	2731		5391.608454398811
7793609	2709		5332.603031085804
7794614	2686		5351.882196471095
7795652	2691		5409.7728702537715
7796588	2619		5381.395367799327
7797609	2632		5415.21813021414
7798608	2616		5253.93199409917
7799676	2658		5255.9297196585685
7800809	2778		5413.5220029670745
7801780	2725		5435.929821699858
7802760	2699		5468.356492293999
7803790	2693		5406.978119978681
7804798	2691		5371.600234463811
7805728	2618		5343.293499235064
7806835	2692		5493.5918388180435
7807839	2689		5407.122432265431
7808868	2697		5402.540917262435
7809950	2732		5487.859151156619
7810999	2746		5571.929577788338
7811977	2690		5458.5488676689565
7812982	2658		5356.44064058736
7814001	2665		5194.133783156052
7815011	2654		5115.719308884814
7816022	2635		5223.535010440275
7817057	2665		5357.81138266623
7818109	2680		5454.284223476425
7819149	2690		5323.256494006142
7820083	2621		5171.737235201523
7821135	2661		5308.321960493922
7822094	2620		5294.13054363057
7823102	2580		5376.347471259534
7824114	2541		5225.792984852567
7825062	2486		5122.008876947686
7826053	2465		5028.38462183997
7827058	2433		4978.249267721549
7828059	2407		4952.017464958131
7829104	2416		4873.634574677795
7830163	2454		4976.412494190037
7831173	2420		4782.872284468263
7832269	2475		4824.7302662581205
7833304	2501		4842.180790681392
7834339	2494		4937.470031250268
7835394	2491		4954.922325061634
7836428	2472		5013.940481621772
7837462	2482		4938.877655414864
7838550	2544		4923.0427850186825
7839615	2570		4989.69976227358
7840687	2642		5168.933855954558
7841802	2744		5373.786435175687
7842837	2758		5508.182170383632
7843840	2740		5376.33089700155
7844913	2780		5554.205467587337
7846010	2858		5563.309303428978
7847075	2888		5655.7565468829125
7848135	2913		5729.659939382225
7849155	2900		5785.751575347036
7850130	2866		5841.99845906347
7851136	2866		5824.633412370458
7852264	2952		5902.4406752008945
7853248	2930		5910.3410691693425
7854247	2921		5921.453555036336
7855242	2884		5896.65724379383
7856267	2878		5843.38749579154
7857262	2832		5743.649111997336
7858271	2807		5766.480019208044
7859413	2912		5835.956553474069
7860352	2802		5667.291850794107
7861385	2814		5704.282929748297
7862386	2797		5746.536179579794
7863361	2743		5479.016613502055
7864475	2810		5595.698312420398
7865467	2791		5506.220146438107
7866522	2838		5675.478826394305
7867584	2875		5745.351132830605
7868577	2860		5705.010556794703
7869729	2973		5847.215750617906
7870819	3045		5891.172669593245
7871763	2963		5876.530096307397
7872755	2951		5935.78977493383
7873800	2971		5986.254750486463
7874844	2957		5842.987446229905
7875839	2932		5803.115798328072
7876837	2918		5865.243197131902
7877816	2884		5841.72377134487
7878900	2919		5831.539015740156
7880044	3028		5919.4155826978385
7881103	3057		5974.736593462527
7882181	3120		6193.975257704034
7883268	3178		6301.32584718056
7884326	3181		6311.908536920324
7885294	3134		6260.29752362147
7886328	3114		6296.444543180987
7887298	3076		6331.085577270016
7888383	3132		6298.578159062192
7889436	3155		6307.9361883010715
7890420	3125		6113.448416816071
7891371	3064		6167.137067934498
7892426	3072		6165.889549426734
7893455	3058		6145.287158997729
7894449	3047		6031.7183040343225
7895452	3036		6018.845631800592
7896414	2996		6067.495871875435
7897471	3043		6177.457764355466
7898517	3086		6236.279381722212
7899553	3072		6188.928389078006
7900568	3083		6183.655674349517
7901606	3118		6170.168533237651
7902706	3173		6143.013310037553
7903683	3145		6061.972851563245
7904748	3180		6171.777546206489
7905717	3113		6158.91548243165
7906724	3117		6237.076049448922
7907699	3060		6229.248285662383
7908748	3068		6151.530897999182
7909834	3132		6351.360723419115
7910880	3160		6349.406848628074
7911890	3148		6404.388388320804
7912875	3100		6311.355107074603
7913877	3076		6241.309800483286
7914875	3073		6177.074303243309
7915861	3047		6138.085113175213
7916875	3035		6162.221210487187
7917957	3071		6180.602203192189
7919030	3094		6162.293757118285
7919986	3005		5992.864328935742
7920998	3015		6046.108005668968
7922044	3027		6117.934334056452
7923109	3056		6066.896817501634
7924166	3077		6123.975282493979
7925137	3041		6102.3683255799115
7926165	3045		6167.354052044451
7927166	3044		6182.724752228707
7928163	2999		6043.132458651438
7929173	3005		5992.735608426854
7930215	3020		6020.981140814722
7931248	3048		6117.65593925491
7932238	3014		6080.15254460834
7933174	2944		6058.342851111665
7934218	2966		6089.9428336806595
7935266	2999		6130.039575923234
7936231	2939		5803.5476693268865
7937276	2940		5909.070519186556
7938286	2921		5869.787627758458
7939252	2872		5899.802514731884
7940319	2925		5968.646730706096
7941370	2932		5861.253938630223
7942363	2906		5824.122526753694
7943397	2918		5875.99818809703
7944395	2909		5877.734425989911
7945471	2929		5829.129804689437
7946463	2905		5758.089075116441
7947496	2932		5833.548590699211
7948493	2913		5845.7567820791155
7949580	2995		6043.623076628894
7950571	2981		6000.767228724435
7951593	2997		6085.341194665059
7952670	3039		5983.2327365241945
7953746	3095		6036.218923896551
7954743	3087		5977.591089991853
7955722	3045		5980.005102680996
7956723	3025		5994.797006167471
7957746	3035		6084.778581371531
7958827	3093		6278.645633148029
7959845	3077		6310.364362487569
7960874	3073		6289.1824171599
7961936	3113		6322.597539126873
7962903	3063		6113.533056939021
7963914	3019		5961.185329649597
7965026	3094		6015.690637866035
7965945	2993		5922.2984317597
7966921	2964		6025.322310745716
7968046	3069		6273.588461564854
7968996	3004		6223.336924085394
7970045	3027		6103.183666003868
7971036	2988		6194.699459599331
7972087	3002		6139.118481274694
7973096	2971		6037.1559133064
7974060	2917		5890.549530988559
7975138	2972		5940.516711749136
7976111	2903		5886.115552784875
7977194	2968		5890.943270174786
7978253	2989		5956.018699232489
7979317	3032		5954.222304364666
7980354	3013		6020.412812029943
7981368	2991		6071.126002561301
7982411	2985		6080.357665807009
7983465	3028		6121.569033609703
7984540	3072		6100.932920727879
7985566	3087		6052.272372189909
7986570	3070		6019.576359895989
7987604	3092		6065.83826292865
7988506	2965		6048.310049474239
7989463	2914		5938.6286796964705
7990466	2898		6065.458615647629
7991545	2943		5912.940656343475
7992609	2987		5948.88250332512
7993632	2958		5825.432233856991
7994668	2962		5973.397798266262
7995704	2986		5974.458597805351
7996804	3047		6064.084023516625
7997811	3027		5982.509393200278
7998732	2929		6002.179599316791
7999706	2891		5974.040722448379
8000590	2772		5879.347327452153
8001565	2740		5689.496217612177
8002539	2700		5611.389973923564
8003553	2682		5376.1520334314555
8004642	2732		5357.889091739431
8005709	2775		5412.535716501996
8006707	2765		5404.6364254280925
8007705	2728		5535.768720438704
8008709	2710		5519.185859847814
8009767	2754		5440.435786597431
8010800	2765		5306.592975636944
8011789	2716		5397.008485099301
8012788	2694		5443.501449435949
8013855	2722		5525.306015033275
8014897	2717		5508.540197597817
8015971	2759		5537.101095752791
8016914	2673		5466.895826430991
8018007	2740		5430.958942482248
8018994	2715		5486.895950131118
8020018	2731		5548.584591139108
8021113	2792		5605.1273006387055
8022136	2791		5445.777625730261
8023179	2803		5550.190645767376
8024130	2749		5537.697290230542
8025213	2811		5754.65008527413
8026219	2806		5705.679004540667
8027258	2810		5663.666974695399
8028294	2804		5556.698048485443
8029290	2741		5388.44471822679
8030294	2727		5424.31218155846
8031357	2778		5553.884942488745
8032479	2865		5501.571513263509
8033551	2908		5558.729706626385
8034594	2918		5622.710978187621
8035604	2884		5755.515585716814
8036617	2881		5754.240020086989
8037727	2958		5769.93090493232
8038767	2988		5726.667515264824
8039767	2987		5685.139651278034
8040827	3000		5789.337669013068
8041795	2953		5835.806192575023
8042807	2929		5880.211677834392
8043814	2924		5880.495868360624
8044987	3080		5995.424857867882
8045973	3065		5969.68978555128
8046942	3027		6020.03320748359
8047971	3023		6168.875222232193
8048987	3027		6126.602949053049
8050045	3036		6068.410417901352
8051074	3037		6071.614823142067
8052055	2972		6004.324583292007
8053127	2999		6027.336822763085
8054071	2917		5928.890494391322
8055048	2861		5867.716534053907
8056047	2836		5833.36263416335
8057023	2775		5683.9447433725
8058033	2767		5566.335111441091
8059075	2774		5582.809288853779
8060050	2730		5385.795711878687
8061104	2760		5492.958259254694
8062181	2788		5523.689728783444
8063204	2784		5494.960557810962
8064230	2783		5484.193029003218
8065302	2837		5530.682378692552
8066282	2797		5551.706826649606
8067321	2828		5558.920972829685
8068382	2836		5706.710175557062
8069405	2848		5702.290923047811
8070446	2855		5754.343686748296
8071382	2791		5693.053961655125
8072438	2800		5724.8615814540535
8073506	2835		5765.982759535313
8074563	2874		5703.099838387221
8075648	2917		5727.952940104529
8076711	2934		5754.778329899535
8077723	2924		5775.567471781746
8078719	2910		5795.645627563819
8079776	2937		5850.1002726741135
8080901	3026		5921.675911813974
8081898	3016		5888.816940965131
8082901	2978		5931.299848111346
8083891	2953		6032.535835005343
8084946	2978		6166.363601470366
8085992	2995		6119.479080678895
8086999	2957		5999.404601698741
8087965	2918		5862.46866094321
8088928	2863		5872.965668974444
8089957	2888		5864.818462284282
8090979	2884		5731.8451962172985
8092074	2970		5799.117885829881
8093137	3012		5866.292166901752
8094134	2986		5973.819915320724
8095122	2959		6040.529799891636
8096116	2930		5992.915664140135
8097091	2874		5807.672611992806
8098089	2862		5786.41796050407
8099126	2874		5827.738233093172
8100155	2875		5801.007007308304
8101180	2868		5735.678767498583
8102278	2941		5797.4256350863725
8103269	2900		5691.055470392108
8104353	2940		5848.277327362448
8105353	2902		5884.571387425065
8106263	2795		5774.860437920317
8107384	2851		5830.333000099286
8108482	2897		5869.349540095776
8109610	2994		5803.512718908489
8110698	3038		5924.104710360989
8111725	3032		5933.133479086682
8112835	3104		6167.956710631028
8113965	3185		6144.507953783497
8115051	3225		6188.6965924892575
8116040	3158		6099.697762599215
8117015	3108		6187.1572085395455
8117947	2996		6205.609060101211
8118966	3000		6250.694180691615
8120005	3019		6159.204986138269
8120979	2952		5945.2446928638965
8122008	2953		5821.648488756269
8123037	2949		5958.838345497847
8124007	2890		5803.234557835385
8125067	2924		5919.293611513451
8126101	2934		5929.566463198513
8127124	2951		5912.119798474014
8128176	2969		5907.474287865683
8129221	2993		5947.353437721729
8130305	3043		6026.415649000555
8131337	3068		6025.006145853549
8132320	3045		5900.243185844272
8133396	3115		6072.13495096378
8134477	3172		6159.155672369525
8135447	3114		6165.469998534769
8136510	3177		6311.6950105801225
8137530	3196		6332.900619465858
8138539	3202		6438.177178774029
8139548	3178		6354.4070790447295
8140569	3170		6479.615154772997
8141603	3166		6310.563166473061
8142643	3174		6360.511735575274
8143669	3183		6286.1214632783085
8144660	3142		6262.352048596367
8145624	3104		6243.458475442603
8146576	3044		6249.678660521284
8147618	3056		6268.8842253591865
8148667	3072		6252.647137003019
8149644	3040		6111.134659171104
8150591	2950		6054.778076969087
8151547	2889		6015.579184567556
8152534	2873		5958.357970274985
8153543	2835		5844.7815864905715
8154547	2801		5586.302081508562
8155596	2836		5439.379995986819
8156621	2841		5521.591545719653
8157629	2815		5667.096041912213
8158646	2797		5818.344800369814
8159642	2779		5732.070928739384
8160666	2760		5527.553775295615
8161653	2708		5385.176213040948
8162753	2773		5499.856952589005
8163649	2666		5474.151370789856
8164682	2644		5411.522613245994
8165708	2633		5354.103746585548
8166726	2617		5126.523031221703
8167798	2683		5234.649079859257
8168774	2636		5355.046112516895
8169778	2602		5310.791040446609
8170791	2615		5262.739864837378
8171796	2580		5099.726116830483
8172850	2618		5184.151350183412
8173942	2676		5278.643079755828
8174932	2622		5273.3194421343505
8175935	2596		5320.590285526589
8176943	2595		5334.716079488397
8178060	2675		5354.685735875741
8179065	2647		5237.1524114552885
8180024	2603		5291.056365950033
8181075	2632		5394.106035357341
8182086	2597		5305.815442044288
8183122	2611		5313.510201547295
8184230	2709		5364.90606578812
8185172	2650		5281.30367715843
8186239	2658		5322.090918110684
8187222	2608		5285.421578729525
8188279	2649		5248.58932732977
8189272	2610		5255.575684860349
8190314	2627		5260.1176322847605
8191310	2612		5370.747086644173
8192350	2637		5281.387455917895
8193394	2669		5319.117058221251
8194389	2654		5244.755046496168
8195463	2703		5376.546675575897
8196500	2733		5522.03646456264
8197483	2697		5441.0859618429095
8198407	2588		5310.744244677946
8199420	2582		5241.688230169937
8200389	2519		5069.777942772955
8201391	2513		5032.0047918222845
8202363	2483		4953.490338977426
8203330	2447		4742.380824724212
8204346	2430		4870.147460877895
8205381	2461		4934.346200089902
8206470	2546		4915.121409127489
8207575	2616		5023.792724281549
8208587	2597		5161.6174361296
8209579	2581		5214.11021431908
8210595	2580		5275.474534399807
8211590	2566		5221.341389212757
8212566	2530		5188.284680336714
8213559	2498		5113.026375712827
8214572	2491		4995.015955841169
8215580	2493		4912.279111633077
8216589	2458		4823.565417613834
8217646	2509		4976.015462199226
8218627	2485		4970.645302098244
8219688	2540		5077.4293394088745
8220766	2596		5188.471869407222
8221755	2551		5037.76657131128
8222877	2659		5171.379536334425
8223969	2707		5193.738392161205
8225045	2753		5315.818958276883
8226158	2863		5532.441619539633
8227240	2901		5525.506734739989
8228274	2887		5634.575416041538
8229365	2962		5850.332119880244
8230382	2973		5733.451584888622
8231367	2950		5717.397571090609
8232420	2997		5788.795109761879
8233497	3050		5955.549428367987
8234545	3073		5876.444759082049
8235485	3000		5787.605372775346
8236524	3007		5836.341320725158
8237602	3076		6030.377751780674
8238613	3083		6109.931499816477
8239724	3172		6164.276806635782
8240766	3205		6278.752313185483
8241825	3225		6316.038609288633
8242838	3185		6338.42837099731
8243860	3156		6219.042868755758
8244871	3134		6250.480786951259
8245784	3014		6268.200738023967
8246741	2923		6160.915851354599
8247780	2935		6055.916795967147
8248752	2900		5880.276892932132
8249816	2940		5825.150740204379
8250913	3009		6022.8524622339755
8251934	3015		5974.979540808126
8253000	3055		6053.757753407583
8253952	2986		6014.324646081775
8254984	3005		6121.568146759644
8256030	3002		6039.07514064014
8257037	3008		5955.434852072969
8258076	3019		5923.667450753972
8259043	2986		6041.999672429636
8260081	2989		5979.81482595019
8261097	3001		5957.301416074857
8262187	3087		6100.282173546031
8263145	3043		6054.465555805713
8264117	3013		6091.367964010686
8265178	3045		6091.622522437945
8266211	3046		6044.090665454045
8267231	3035		6016.039407137781
8268411	3168		6294.317644678056
8269475	3205		6391.283134428784
8270484	3178		6361.981155429035
8271488	3167		6485.863313736394
8272561	3184		6620.72592841275
8273591	3192		6465.1517134308815
8274643	3180		6342.425350410864
8275666	3166		6335.41310104914
8276686	3150		6299.445679673925
8277689	3141		6295.167873317376
8278628	3030		6133.739778991789
8279625	2984		6080.616614455357
8280611	2949		6062.51883312501
8281591	2921		5909.347181675956
8282603	2872		5784.596456652507
8283678	2926		5835.832729404792
8284688	2929		5769.095294266939
8285704	2912		5802.876578228548
8286726	2901		5943.33415421471
8287737	2903		5906.848242530599
8288760	2888		5766.603365115821
8289744	2833		5664.627519255504
8290796	2853		5587.326381187886
8291812	2858		5616.676433259621
8292833	2879		5744.072798533365
8293830	2835		5698.6100544296205
8294897	2875		5732.138932434842
8295909	2875		5643.664515409619
8296886	2807		5568.76719269529
8297924	2813		5590.964587779716
8298902	2749		5492.299172407016
8299903	2704		5418.49166495353
8300962	2714		5426.036847786978
8301974	2685		5396.730807805434
8302965	2673		5406.485763235018
8304049	2709		5375.968875797465
8305099	2724		5391.659826889634
8306114	2702		5398.99747547321
8307211	2744		5403.763066815212
8308248	2776		5472.092719400302
8309357	2857		5597.9878152702
8310363	2856		5653.3765463698655
8311339	2795		5646.479540117085
8312280	2733		5507.681707745418
8313292	2724		5404.951167702675
8314391	2782		5440.161358498037
8315370	2727		5426.432123653591
8316406	2752		5532.837114254013
8317426	2735		5591.498407803476
8318502	2771		5583.619401231408
8319492	2745		5507.32776507549
8320519	2742		5406.931692723185
8321557	2740		5455.602701650932
8322566	2742		5474.34185141325
8323596	2731		5489.381200538948
8324663	2782		5538.667339136824
8325686	2758		5497.16709305346
8326790	2826		5519.510430201888
8327819	2837		5473.283248856664
8328896	2865		5533.109710549936
8329935	2881		5716.725944656879
8330915	2817		5665.237614192069
8331873	2770		5618.74715013057
8332845	2736		5661.172899032012
8333824	2700		5605.604828279465
8334946	2796		5550.273580268025
8336022	2846		5651.323108080775
8337053	2841		5591.345823226497
8338022	2808		5657.121282098815
8339071	2844		5685.270661212504
8340118	2855		5679.506516300142
8341142	2872		5586.882256940007
8342241	2936		5620.607932103798
8343223	2912		5613.67078900151
8344225	2873		5685.698263080791
8345278	2918		5780.09983096458
8346296	2935		5781.6493653114885
8347377	2972		5749.079225016758
8348373	2968		5859.262322179973
8349346	2931		5879.408224036917
8350308	2879		5828.730009671301
8351309	2880		5777.778299048543
8352262	2795		5653.490399148315
8353219	2713		5659.203644545749
8354205	2674		5575.527269469574
8355298	2746		5465.203172173351
8356259	2707		5448.027430649847
8357308	2710		5507.230882264674
8358359	2715		5505.009393731132
8359414	2746		5507.261559393257
8360426	2744		5416.1378185376525
8361564	2836		5562.149194475263
8362538	2805		5465.245519189164
8363553	2771		5554.393236629665
8364587	2781		5571.14567011036
8365733	2883		5610.040759012103
8366830	2955		5685.282714853063
8367888	2984		5652.451662842184
8368940	3026		5849.703364325687
8369951	3021		6008.5920637995005
8370950	3013		6109.864198410884
8371993	3039		6075.878450665623
8373042	3037		5966.297070557252
8374045	3007		5925.108077414334
8375072	3019		5991.507169315591
8376035	2981		5868.212359197438
8377060	2991		5865.507717071101
8378057	2967		5847.568697839975
8379068	2977		5900.287247585133
8380105	2974		5830.410823054612
8381132	2960		5836.995142154396
8382158	2982		5913.928056064993
8383248	3041		6069.903567671776
8384224	2982		5993.475093759596
8385310	3018		6054.475202590227
8386266	2952		5835.952134657651
8387330	2985		5862.146723261103
8388372	2983		5820.03721367009
8389482	3058		5992.636800752953
8390459	3011		6073.7580877915025
8391467	2989		6048.0942137707025
8392442	2926		6027.558947106823
8393508	2980		5952.403348682448
8394550	3001		6053.99347262457
8395568	2990		5972.759273465723
8396621	3008		5977.968005146831
8397659	3032		6028.519259702414
8398728	3051		6097.158701866865
8399785	3092		6136.894799806178
8400767	3062		6107.790987353772
8401792	3084		6134.034618537873
8402806	3077		6212.9489420726895
8403859	3108		6227.686612185091
8404799	3024		6262.282752946019
8405771	2986		6039.106443431228
8406849	3060		6131.116141181439
8407856	3037		5936.994652282447
8408877	3029		6075.646957732737
8409837	2982		6089.634197834879
8410920	3041		6153.548824124038
8411933	3026		6037.6163193285465
8412939	3007		5899.25818470493
8414063	3099		6003.705156378448
8415123	3114		6030.819062173367
8416128	3117		6080.79190229252
8417138	3102		6136.209917906672
8418102	3052		6158.334990881383
8419091	3015		6097.2023088485
8420162	3045		6131.831864073873
8421184	3052		6036.314883414656
8422158	3009		5974.243252128363
8423268	3076		6139.15930731222
8424188	2988		6078.047344453633
8425155	2915		5925.49321077764
8426171	2930		5952.725658111274
8427207	2923		5800.145509466529
8428255	2919		5779.350704908371
8429226	2890		5800.38655250147
8430248	2860		5694.617352850735
8431299	2872		5734.095317751169
8432337	2898		5787.466539055109
8433355	2912		5798.549413822591
8434408	2937		5884.810017444193
8435401	2910		5834.729697078466
8436398	2878		5743.836132586002
8437403	2856		5659.288339063525
8438373	2799		5687.275667633861
8439446	2827		5710.4513492919505
8440436	2812		5741.9592537768185
8441447	2821		5674.919105064124
8442444	2784		5611.297883693129
8443490	2829		5724.527846250683
8444509	2829		5683.054943125695
8445471	2774		5576.623340971768
8446458	2722		5600.296016100794
8447431	2674		5604.23776102066
8448481	2694		5438.121068395674
8449532	2692		5394.038042850792
8450566	2723		5271.684272263199
8451615	2720		5300.106405291706
8452626	2696		5483.339888505638
8453627	2676		5445.486228857189
8454687	2724		5344.774650547653
8455613	2648		5200.849011801183
8456669	2695		5300.397806748748
8457707	2720		5284.754997007549
8458686	2696		5312.4843380488455
8459716	2712		5463.171328023076
8460790	2763		5536.577402431518
8461811	2771		5569.088616531342
8462806	2730		5335.766005527228
8463896	2773		5518.977274086326
8464966	2811		5531.432155333459
8465968	2806		5486.109999760985
8466925	2736		5545.244365796447
8467970	2781		5576.727113857865
8468946	2735		5548.301955632865
8470041	2798		5617.611311152577
8471061	2785		5657.703255590051
8472103	2782		5661.652406811714
8473162	2804		5617.546215806156
8474196	2811		5530.165685757995
8475246	2838		5543.071528106928
8476221	2792		5477.645924814045
8477175	2742		5433.079993605614
8478217	2767		5483.6966816447675
8479193	2700		5454.662849038839
8480200	2707		5428.363553829491
8481241	2733		5538.0687892995775
8482305	2747		5483.898648183793
8483323	2725		5508.706411134452
8484368	2727		5494.326962497085
8485456	2769		5534.366706807166
8486513	2784		5462.937009125948
8487476	2736		5348.377606846392
8488460	2678		5385.603646032512
8489458	2658		5327.361053571105
8490515	2710		5426.242360506207
8491584	2757		5466.129982288927
8492611	2765		5553.640011884272
8493617	2764		5591.734723452479
8494596	2730		5518.282987646759
8495630	2755		5519.90657908842
8496706	2798		5577.425101507455
8497754	2803		5534.73690970242
8498832	2852		5656.743467692286
8499846	2853		5654.191969409585
8500932	2907		5718.3912961483
8501936	2906		5737.211065497249
8502902	2859		5721.7718836553395
8503992	2905		5926.628541693091
8504961	2856		5883.747463990003
8505985	2845		5846.395726621151
8506968	2799		5714.864280935377
8507982	2774		5679.579184155911
8509073	2811		5663.981201969087
8510161	2839		5692.636947803199
8511069	2730		5556.419839885086
8512111	2745		5478.796404503286
8513179	2764		5440.418358054012
8514230	2773		5430.118314564228
8515224	2741		5446.117177337408
8516375	2851		5521.988136988133
8517450	2903		5580.3730156086385
8518516	2936		5671.009121660143
8519553	2924		5829.224028136581
8520601	2934		5841.798867203295
8521742	3030		6004.944600816816
8522764	3014		5908.091919038445
8523819	3011		5892.426606092602
8524798	2983		5966.094989210367
8525796	2958		6046.582443840802
8526870	2982		5952.6246584020555
8527880	2961		5965.46458889544
8528845	2900		5854.209475424141
8529841	2886		5901.21393622458
8530879	2917		5921.346931166947
8531778	2805		5770.234379079193
8532818	2791		5757.842359025031
8533769	2742		5622.373923968524
8534786	2744		5546.242585282773
8535838	2748		5533.017812550068
8536992	2888		5629.064817104489
8538030	2884		5689.826409161091
8539141	2975		5898.593716848642
8540261	3055		6026.806091938168
8541242	3018		6050.160428874195
8542280	3038		5994.150790795684
8543251	3005		6022.004926107824
8544300	3008		6017.240174613893
8545340	3011		6099.290122892708
8546401	3042		6079.4739525690675
8547384	2993		6117.8564031384885
8548459	3032		6100.747571200132
8549471	3006		6147.708139549941
8550462	2980		6003.508508168161
8551523	3022		5996.557788889855
8552494	2978		5914.147674236447
8553470	2911		5824.776441283524
8554469	2879		5880.460398107767
8555532	2903		5816.567209608853
8556520	2879		5752.945086866617
8557559	2905		5828.994122911245
8558546	2885		5836.180251229554
8559576	2890		5903.002025038004
8560651	2931		5874.777706999332
8561658	2894		5761.606938377023
8562711	2918		5786.682890634984
8563703	2878		5810.771055396646
8564725	2868		5780.834355887026
8565734	2872		5770.614016663283
8566788	2913		5765.1383910775185
8567792	2893		5847.852446295321
8568841	2898		5919.478721920401
8569943	2994		5953.439562980086
8570886	2930		5860.870386581868
8571929	2943		5936.127515811473
8572959	2960		5988.248751763254
8573976	2950		5893.810985319316
8574949	2888		5848.297323577106
8576025	2950		5960.769404549152
8577088	2969		5897.324319969863
8578095	2948		5935.405570171773
8579118	2933		6051.539162520319
8580244	3022		5994.819991450757
8581267	3004		5963.602521799505
8582355	3041		5926.149636786431
8583317	2997		6045.726641505957
8584358	3032		5972.068237479776
8585319	2949		5943.702620115131
8586377	2958		5921.640143692493
8587447	2991		5985.216132123023
8588490	3020		5999.943691365421
8589484	2994		5992.516256093979
8590500	2968		6046.255115058273
8591500	2919		5923.465117931366
8592546	2937		5945.5764727555215
8593573	2926		5913.16212747246
8594601	2944		5844.992983657867
8595661	2975		5910.434310309589
8596742	3009		5904.640751417726
8597770	3028		5887.441505972296
8598734	2970		5889.990528497845
8599751	2977		5931.901978440583
8600791	3012		6076.776095699519
8601850	3060		6107.6654238551855
8602872	3078		6128.003119185567
8603862	3056		6074.536380507052
8604874	3052		6050.123805612326
8605912	3032		6077.868812322617
8606889	2974		5999.221150241792
8607942	3007		6088.0529293604195
8609035	3056		6084.844021100551
8610014	3032		5998.893279641867
8611058	3026		6018.330373104662
8612096	3031		6062.883984271437
8613142	3047		6048.732696291059
8614191	3062		6073.050547204912
8615191	3059		6139.316183313727
8616260	3101		6156.685144800693
8617327	3126		6185.156875189394
8618304	3088		6146.658926781267
8619307	3083		6181.80417149514
8620326	3074		6155.38254602626
8621371	3108		6090.8768859915435
8622329	3035		5923.177411094308
8623369	3038		5973.669440623373
8624361	2991		6102.039207153022
8625401	3004		6042.067689619958
8626463	3015		6048.465091530234
8627491	3040		5921.230115197599
8628551	3080		6035.976229116321
8629593	3085		6108.524508688599
8630640	3110		6224.881453949958
8631720	3185		6325.280974123627
8632746	3193		6375.621706921607
8633763	3176		6301.3311194218695
8634805	3171		6354.7025724723935
8635881	3209		6365.895568519831
8636862	3151		6299.120940100402
8637868	3126		6240.699018958956
8638843	3075		6188.737551342696
8639887	3074		6196.903844635934
8640976	3125		6228.014930989593
8641976	3123		6173.892764873803
8643037	3150		6199.377891950309
8644100	3183		6287.698816910386
8645161	3189		6307.944816224277
8646205	3193		6350.881486337632
8647275	3234		6432.736394066364
8648299	3212		6443.367452904582
8649345	3223		6471.494945202023
8650421	3269		6532.828034926206
8651348	3191		6350.592284042388
8652498	3295		6518.348760921508
8653527	3311		6602.908605795354
8654598	3324		6566.346006859094
8655549	3269		6617.37165234983
8656563	3259		6542.980846595019
8657605	3267		6618.125755760819
8658689	3350		6629.4791705310345
8659721	3372		6754.128915820271
8660663	3296		6701.478965166956
8661673	3279		6759.013003900647
8662780	3359		6937.877753466368
8663782	3314		6709.592935942113
8664797	3293		6527.753998938948
8665855	3320		6549.51839762181
8666844	3285		6681.105656862259
8667828	3233		6635.341213151813
8668785	3179		6686.37419103086
8669828	3202		6610.645684514195
8670803	3174		6497.127400398254
8671777	3127		6366.065147746354
8672857	3189		6391.132363352925
8673880	3206		6407.155575398356
8674949	3260		6281.889375142753
8675979	3280		6285.716179203242
8677050	3337		6413.799904126674
8678078	3342		6631.045862551779
8679061	3316		6644.540352459997
8680090	3338		6780.030606888235
8681132	3351		6699.153126016259
8682140	3328		6742.90244628489
8683235	3367		6640.74518219009
8684216	3327		6581.3423002026975
8685249	3296		6494.345185067505
8686261	3272		6609.774357661605
8687235	3214		6556.512302279472
8688239	3175		6480.668094612658
8689252	3135		6336.591426320374
8690226	3104		6182.032707680017
8691280	3126		6256.867654439062
8692303	3144		6278.438721958548
8693328	3134		6462.030564632267
8694387	3158		6415.532860364765
8695328	3076		6292.797061167657
8696299	3042		6170.295787699521
8697365	3058		6280.123918641359
8698358	3048		6236.2231183461845
8699364	3024		6120.615586813539
8700350	2999		6024.312980066985
8701386	3019		5983.704605016857
