Sample	Queue Length		Avg Waiting Time
1376000	1		0.0
1377000	0		0
1378000	3		0.24088310450315475
1379000	0		0
1380000	1		0.9972001165151596
1381000	1		0.0
1382000	1		1.6539895664900541
1383000	1		1.324568796902895
1384000	0		0
1385000	0		0
1386000	1		0.0
1387000	2		0.43141079414635897
1388000	1		0.0
1389000	1		0.0
1390000	2		5.360091154463589
1391000	0		0
1392000	0		0
1393000	0		0
1394000	0		0
1395000	0		0
1396000	0		0
1397000	0		0
1398000	0		0
1399000	0		0
1400000	0		0
1401000	0		0
1402000	2		2.449318991973996
1403000	2		0.987471423111856
1404000	0		0
1405000	0		0
1406000	0		0
1407000	1		0.0
1408000	1		0.0
1409000	2		0.342806956730783
1410000	1		1.8969645760953426
1411000	0		0
1412000	1		0.0
1413000	2		1.0032897647470236
1414000	0		0
1415000	0		0
1416000	1		0.0
1417000	1		0.0
1418000	1		0.0
1419000	0		0
1420000	0		0
1421000	0		0
1422000	0		0
1423000	0		0
1424000	1		0.0
1425000	2		2.652606738731265
1426000	2		1.4478248720988631
1427000	0		0
1428000	1		0.0
1429000	0		0
1430000	0		0
1431000	1		0.0
1432000	2		1.6628626370802522
1433000	0		0
1434000	1		0.0
1435000	0		0
1436000	1		0.0
1437000	0		0
1438000	1		0.0
1439000	0		0
1440000	3		2.941726988181472
1441000	2		0.8701877640560269
1442000	1		0.0
1443000	4		1.2324690716341138
1444000	0		0
1445000	1		0.0
1446000	0		0
1447000	0		0
1448000	0		0
1449000	2		5.072948109358549
1450000	1		0.07700254581868649
1451000	1		0.0
1452000	1		0.0
1453000	1		0.0
1454000	2		0.15567690506577492
1455000	0		0
1456000	0		0
1457000	0		0
1458000	1		0.2604874484241009
1459000	1		0.3207573667168617
1460000	2		2.414830779656768
1461000	0		0
1462000	2		0.7260801121592522
1463000	0		0
1464000	0		0
1465000	1		0.3444200186058879
1466000	1		0.0
1467000	1		0.0
1468000	1		0.9126894129440188
1469000	1		0.0
1470000	0		0
1471000	2		3.5015445072203875
1472000	2		0.23466194700449705
1473000	0		0
1474000	1		0.04963636212050915
1475000	1		0.0
1476000	2		1.3476740214973688
1477000	1		0.0
1478000	1		0.0
1479000	1		3.260432666167617
1480000	1		0.0
1481000	1		0.0
1482000	0		0
1483000	1		0.0
1484000	0		0
1485000	0		0
1486000	0		0
1487000	1		2.2531969575211406
1488000	1		0.0
1489000	1		0.0
1490000	1		5.59357928019017
1491000	1		0.2873399965465069
1492000	2		7.1359694842249155
1493000	0		0
1494000	0		0
1495000	1		1.239317330531776
1496000	1		0.0
1497000	3		1.559680157341063
1498000	1		0.0
1499000	1		0.0
1500000	2		1.6927909925580025
1501000	0		0
1502000	2		0.7229845337569714
1503000	0		0
1504000	1		0.0
1505000	1		0.0
1506000	1		0.5554786892607808
1507000	1		0.0
1508000	2		1.065028915181756
1509000	1		0.0
1510000	1		0.0
1511000	1		0.16963779646903276
1512000	1		2.2679387405514717
1513000	0		0
1514000	0		0
1515000	1		0.5756604801863432
1516000	1		3.4232030007988214
1517000	0		0
1518000	0		0
1519000	0		0
1520000	0		0
1521000	1		0.0
1522000	3		2.6223504254594445
1523000	0		0
1524000	1		1.7338622622191906
1525000	1		0.0
1526000	1		0.0
1527000	1		0.0
1528000	1		0.7703515160828829
1529000	0		0
1530000	0		0
1531000	0		0
1532000	0		0
1533000	1		0.0
1534000	2		3.2668674383312464
1535000	1		0.1462649144232273
1536000	1		0.0
1537000	1		0.0
1538000	2		1.124376829713583
1539000	1		0.0
1540000	3		4.200591861270368
1541000	0		0
1542000	3		1.2404064936563373
1543000	1		1.1720118587836623
1544000	1		0.0
1545000	1		0.0
1546000	1		1.8671663496643305
1547000	0		0
1548000	1		0.0
1549000	2		2.5527596371248364
1550000	0		0
1551000	2		2.1603206200525165
1552000	1		1.1652093064039946
1553000	0		0
1554000	2		0.05275584105402231
1555000	1		0.0
1556000	1		0.0
1557000	0		0
1558000	0		0
1559000	1		0.0
1560000	1		0.6369703803211451
1561000	0		0
1562000	1		0.0
1563000	1		0.0
1564000	2		1.7808472653850913
1565000	0		0
1566000	0		0
1567000	2		4.17151549924165
1568000	2		1.534493563696742
1569000	0		0
1570000	0		0
1571000	0		0
1572000	1		1.342513021081686
1573000	0		0
1574000	1		0.0
1575000	0		0
1576000	2		1.676223237067461
1577000	1		0.0
1578000	1		0.0
1579000	0		0
1580000	0		0
1581000	1		0.21335553750395775
1582000	2		0.9606034653261304
1583000	1		0.0
1584000	1		0.0
1585000	0		0
1586000	0		0
1587000	1		0.0
1588000	1		0.0
1589000	0		0
1590000	1		1.7236804589629173
1591000	1		1.6993894884362817
1592000	1		0.0
1593000	0		0
1594000	2		2.155116523616016
1595000	1		0.0
1596000	1		2.6815659748390317
1597000	1		0.0
1598000	1		0.0
1599000	0		0
1600000	0		0
1601000	0		0
1602000	0		0
1603000	0		0
1604000	1		0.08814397267997265
1605000	0		0
1606000	0		0
1607000	1		0.0
1608000	2		0.4159634876996279
1609000	0		0
1610000	0		0
1611000	0		0
1612000	1		1.5433944510295987
1613000	0		0
1614000	0		0
1615000	1		0.0
1616000	1		2.2647930243983865
1617000	0		0
1618000	0		0
1619000	0		0
1620000	0		0
1621000	0		0
1622000	2		1.055012447759509
1623000	1		1.8939963690936565
1624000	0		0
1625000	1		0.0
1626000	0		0
1627000	1		0.0
1628000	1		0.0
1629000	1		3.498026837594807
1630000	0		0
1631000	0		0
1632000	1		0.0
1633000	0		0
1634000	0		0
1635000	0		0
1636000	0		0
1637000	1		0.0
1638000	1		0.0
1639000	0		0
1640000	0		0
1641000	1		0.0
1642000	1		1.959560384042561
1643000	1		0.0
1644000	1		1.6680634235963225
1645000	1		0.0
1646000	0		0
1647000	0		0
1648000	0		0
1649000	0		0
1650000	1		0.0
1651000	0		0
1652000	0		0
1653000	0		0
1654000	0		0
1655000	0		0
1656000	1		2.670672313310206
1657000	1		5.133551974780858
1658000	0		0
1659000	0		0
1660000	0		0
1661000	0		0
1662000	0		0
1663000	0		0
1664000	1		0.0
1665000	1		2.070654201321304
1666000	1		2.6427079923450947
1667000	1		0.0
1668000	0		0
1669000	3		2.3974655121564865
1670000	0		0
1671000	0		0
1672000	2		0.7415881883352995
1673000	1		0.0
1674000	1		0.0
1675000	0		0
1676000	1		0.9167648814618587
1677000	1		0.46752034220844507
1678000	1		1.1541522461920977
1679000	1		0.0
1680000	3		0.5648665996268392
1681000	2		2.4274600064381957
1682000	2		0.13599684741348028
1683000	1		1.2282495340332389
1684000	1		5.206197811290622
1685000	1		0.0
1686000	0		0
1687000	1		0.0
1688000	1		2.547026038169861
1689000	1		0.0
1690000	3		1.4748873366042972
1691000	1		0.0
1692000	1		1.5789565835148096
1693000	0		0
1694000	1		1.5289488369598985
1695000	2		0.8347192006185651
1696000	1		0.00159414391964674
1697000	3		0.9450749084353447
1698000	1		0.0
1699000	0		0
1700000	2		6.246642421931028
1701000	0		0
1702000	0		0
1703000	0		0
1704000	0		0
1705000	1		1.150429398752749
1706000	0		0
1707000	0		0
1708000	1		0.0
1709000	0		0
1710000	1		0.0
1711000	2		1.4029974155128002
1712000	0		0
1713000	0		0
1714000	0		0
1715000	1		0.4453263869509101
1716000	3		5.094424745999277
1717000	0		0
1718000	0		0
1719000	1		0.0
1720000	2		1.8133692061528563
1721000	0		0
1722000	1		0.0
1723000	1		1.3771901447325945
1724000	1		0.0
1725000	1		0.5182314366102219
1726000	2		0.28554779291152954
1727000	0		0
1728000	1		0.0
1729000	1		1.2122628968209028
1730000	0		0
1731000	0		0
1732000	1		0.0
1733000	2		1.445944294333458
1734000	1		1.1686056423932314
1735000	1		1.9622901305556297
1736000	1		0.0
1737000	1		0.9823572812601924
1738000	1		1.5975137511268258
1739000	1		0.0
1740000	1		0.11538591235876083
1741000	1		0.0
1742000	1		0.0
1743000	1		1.1443399554118514
1744000	4		3.119274815544486
1745000	0		0
1746000	0		0
1747000	0		0
1748000	1		2.6864199126139283
1749000	1		0.0
1750000	0		0
1751000	2		4.349319813773036
1752000	1		1.4162757899612188
1753000	0		0
1754000	1		3.549432679079473
1755000	1		1.395715375430882
1756000	0		0
1757000	2		0.8146479474380612
1758000	0		0
1759000	2		1.7717675929889083
1760000	0		0
1761000	1		0.30365645699203014
1762000	1		0.17499558813869953
1763000	0		0
1764000	1		1.046818452887237
1765000	1		0.0
1766000	2		1.762933924794197
1767000	1		0.0
1768000	1		3.1232509799301624
1769000	0		0
1770000	0		0
1771000	1		0.0
1772000	1		4.151147395372391
1773000	2		2.4406586438417435
1774000	1		0.0
1775000	1		2.2830139622092247
1776000	0		0
1777000	0		0
1778000	0		0
1779000	0		0
1780000	0		0
1781000	1		0.0
1782000	1		1.1520283948630095
1783000	2		2.3159665130078793
1784000	0		0
1785000	0		0
1786000	0		0
1787000	0		0
1788000	1		0.6989588439464569
1789000	0		0
1790000	0		0
1791000	0		0
1792000	1		0.024157541804015636
1793000	2		0.09807101357728243
1794000	1		0.0
1795000	0		0
1796000	0		0
1797000	1		0.0
1798000	0		0
1799000	1		0.0
1800000	1		0.8315606899559498
1801000	1		0.0
1802000	1		4.226022673770785
1803000	0		0
1804000	0		0
1805000	0		0
1806000	0		0
1807000	1		1.715763638727367
1808000	3		3.5367026943713427
1809000	1		0.0
1810000	1		0.0
1811000	2		1.1004587626084685
1812000	0		0
1813000	1		0.11321003828197718
1814000	1		0.0
1815000	1		0.8986218692734838
1816000	0		0
1817000	2		0.5954312868416309
1818000	1		2.2833750918507576
1819000	1		0.44823498744517565
1820000	0		0
1821000	0		0
1822000	3		1.1346717150881886
1823000	0		0
1824000	1		0.0
1825000	1		0.0
1826000	0		0
1827000	0		0
1828000	2		1.4436459699645638
1829000	1		0.0
1830000	1		0.0
1831000	1		1.3653147891163826
1832000	1		0.0
1833000	0		0
1834000	1		0.0
1835000	2		1.0328592527657747
1836000	0		0
1837000	1		1.81644291523844
1838000	2		1.8599726529791951
1839000	0		0
1840000	0		0
1841000	1		1.1633371487259865
1842000	1		0.0
1843000	1		0.5848412811756134
1844000	1		0.40789560228586197
1845000	1		1.4697516057640314
1846000	0		0
1847000	1		0.0
1848000	1		2.5203419253230095
1849000	0		0
1850000	2		0.9191588638350368
1851000	0		0
1852000	0		0
1853000	0		0
1854000	1		0.0
1855000	1		0.572838181629777
1856000	2		2.1933029126375914
1857000	3		0.5023200931027532
1858000	0		0
1859000	1		0.0
1860000	0		0
1861000	1		4.932425931096077
1862000	1		2.065152872353792
1863000	0		0
1864000	0		0
1865000	0		0
1866000	1		0.0
1867000	1		0.9705195352435112
1868000	1		0.0
1869000	1		0.0
1870000	0		0
1871000	1		0.0
1872000	1		0.0
1873000	1		0.0
1874000	3		5.825707580894232
1875000	0		0
1876000	1		5.12872532941401
1877000	0		0
1878000	0		0
1879000	0		0
1880000	0		0
1881000	1		0.0
1882000	0		0
1883000	0		0
1884000	0		0
1885000	0		0
1886000	2		0.2895823195576668
1887000	2		2.2315477347001433
1888000	2		1.7753925304859877
1889000	0		0
1890000	1		0.7261455673724413
1891000	1		0.0
1892000	1		1.7248978419229388
1893000	0		0
1894000	0		0
1895000	3		5.6517285062000155
1896000	0		0
1897000	0		0
1898000	1		0.9744222927838564
1899000	0		0
1900000	2		2.28139382135123
1901000	0		0
1902000	1		3.1971150198951364
1903000	1		1.3680331753566861
1904000	2		3.245287082158029
1905000	1		0.8198068412020802
1906000	0		0
1907000	1		0.0
1908000	0		0
1909000	1		1.3343981057405472
1910000	1		1.0526655474677682
1911000	0		0
1912000	1		0.0
1913000	1		0.0
1914000	0		0
1915000	1		0.0
1916000	0		0
1917000	1		0.0
1918000	0		0
1919000	1		2.4032166842371225
1920000	1		0.9676396055147052
1921000	0		0
1922000	1		0.0
1923000	1		0.0
1924000	0		0
1925000	1		0.0
1926000	0		0
1927000	0		0
1928000	2		0.8479267042130232
1929000	1		1.4847117569297552
1930000	2		3.2139581805095077
1931000	0		0
1932000	0		0
1933000	0		0
1934000	0		0
1935000	2		1.6701716473326087
1936000	0		0
1937000	1		2.622903955169022
1938000	0		0
1939000	0		0
1940000	0		0
1941000	1		0.0
1942000	1		0.0
1943000	1		0.0
1944000	1		1.6645599510520697
1945000	0		0
1946000	1		0.0
1947000	0		0
1948000	1		0.0
1949000	1		1.9943965068086982
1950000	2		0.909183768555522
1951000	1		0.0
1952000	0		0
1953000	1		1.4409225275740027
1954000	0		0
1955000	1		1.0453019607812166
1956000	0		0
1957000	1		1.5700262440368533
1958000	1		1.9021001011133194
1959000	0		0
1960000	0		0
1961000	0		0
1962000	2		2.30307343788445
1963000	0		0
1964000	0		0
1965000	0		0
1966000	2		2.1552775967866182
1967000	0		0
1968000	1		0.0
1969000	0		0
1970000	1		0.0
1971000	1		0.0
1972000	1		0.0
1973000	0		0
1974000	0		0
1975000	2		1.4897882146760821
1976000	0		0
1977000	0		0
1978000	1		0.0
1979000	0		0
1980000	1		2.856982024386525
1981000	1		0.0
1982000	1		0.8083034129813313
1983000	1		0.0
1984000	1		0.9811003189533949
1985000	1		0.0
1986000	1		1.098765711300075
1987000	1		0.0
1988000	2		1.7564105540513992
1989000	2		0.20077319629490376
1990000	1		0.6016073105856776
1991000	0		0
1992000	0		0
1993000	0		0
1994000	1		1.0728862956166267
1995000	0		0
1996000	0		0
1997000	1		0.0
1998000	1		2.054647760465741
1999000	2		1.5251453528180718
2000000	1		1.9371317625045776
2001000	2		1.767667549662292
2002000	1		0.0
2003000	0		0
2004000	0		0
2005000	1		0.0
2006000	0		0
2007000	0		0
2008000	0		0
2009000	0		0
2010000	0		0
2011000	0		0
2012000	1		0.0
2013000	0		0
2014000	1		2.0610515866428614
2015000	1		0.9929002681747079
2016000	1		0.0
2017000	1		0.0
2018000	0		0
2019000	0		0
2020000	1		0.0002760123461484909
2021000	1		0.4588422616943717
2022000	0		0
2023000	1		0.0
2024000	0		0
2025000	2		1.146910103969276
2026000	1		0.0
2027000	0		0
2028000	0		0
2029000	0		0
2030000	1		0.0
2031000	1		2.697932893410325
2032000	0		0
2033000	1		0.0
2034000	0		0
2035000	1		0.0
2036000	0		0
2037000	2		3.031457965262234
2038000	0		0
2039000	3		1.2424940196797252
2040000	0		0
2041000	0		0
2042000	1		2.2400255920365453
2043000	2		1.7526207780465484
2044000	0		0
2045000	0		0
2046000	0		0
2047000	0		0
2048000	1		0.0
2049000	0		0
2050000	0		0
2051000	2		1.443538423627615
2052000	0		0
2053000	0		0
2054000	0		0
2055000	0		0
2056000	1		1.8150137877091765
2057000	2		2.6736987587064505
2058000	1		1.6501570930704474
2059000	1		0.0
2060000	1		0.572123029269278
2061000	1		0.0
2062000	0		0
2063000	0		0
2064000	1		0.054573290050029755
2065000	1		1.333792993798852
2066000	0		0
2067000	2		0.05513407848775387
2068000	2		1.8452495373785496
2069000	0		0
2070000	1		2.428209044970572
2071000	0		0
2072000	1		1.3681932762265205
2073000	1		0.0
2074000	2		2.641606815159321
2075000	0		0
2076000	1		0.0
2077000	1		0.0
2078000	0		0
2079000	1		1.3210032992064953
2080000	1		0.0
2081000	1		0.0
2082000	0		0
2083000	2		1.9161220714449883
2084000	1		0.0
2085000	1		2.5379339018836617
2086000	0		0
2087000	0		0
2088000	0		0
2089000	0		0
2090000	1		0.0
2091000	1		0.6547047393396497
2092000	1		0.2877014735713601
2093000	0		0
2094000	0		0
2095000	1		0.0
2096000	0		0
2097000	1		1.121778384782374
2098000	0		0
2099000	0		0
2100000	1		0.0
2101000	2		1.9827017756178975
2102000	1		0.0
2103000	1		0.27168434020131826
2104000	0		0
2105000	1		0.0
2106000	0		0
2107000	0		0
2108000	2		0.4733779914677143
2109000	1		0.9724390059709549
2110000	0		0
2111000	1		1.684300260618329
2112000	2		2.115016824565828
2113000	1		1.95516721252352
2114000	0		0
2115000	0		0
2116000	0		0
2117000	3		1.6178502477705479
2118000	0		0
2119000	0		0
2120000	1		0.2559524970129132
2121000	1		0.0
2122000	1		0.0
2123000	0		0
2124000	2		1.8223509350791574
2125000	0		0
2126000	1		0.0
2127000	1		0.8719769660383463
2128000	0		0
2129000	1		0.595050829462707
2130000	0		0
2131000	0		0
2132000	0		0
2133000	1		0.0
2134000	1		0.0
2135000	1		0.0
2136000	0		0
2137000	1		0.0
2138000	0		0
2139000	0		0
2140000	0		0
2141000	1		3.328898413106799
2142000	2		3.165022729896009
2143000	2		1.4366191644221544
2144000	1		4.6312707625329494
2145000	0		0
2146000	0		0
2147000	2		2.485685843974352
2148000	1		0.0
2149000	0		0
2150000	0		0
2151000	0		0
2152000	1		0.0
2153000	0		0
2154000	1		0.12790970969945192
2155000	1		0.0
2156000	0		0
2157000	0		0
2158000	1		0.0
2159000	2		0.9161608964204788
2160000	0		0
2161000	0		0
2162000	0		0
2163000	2		2.566880289465189
2164000	2		0.39029755629599094
2165000	1		1.5928297331556678
2166000	2		1.6075046425685287
2167000	2		7.166938033886254
2168000	0		0
2169000	0		0
2170000	1		0.22833253722637892
2171000	0		0
2172000	0		0
2173000	0		0
2174000	0		0
2175000	1		0.0
2176000	0		0
2177000	1		0.7755837785080075
2178000	1		0.5810617543756962
2179000	2		1.4345971578732133
2180000	0		0
2181000	2		2.0950206061825156
2182000	1		1.164103914052248
2183000	1		0.0
2184000	1		0.8673900179564953
2185000	0		0
2186000	0		0
2187000	0		0
2188000	0		0
2189000	0		0
2190000	1		0.0
2191000	0		0
2192000	1		0.8215102041140199
2193000	0		0
2194000	0		0
2195000	2		5.201747745275497
2196000	1		0.0
2197000	1		0.0
2198000	2		4.146758059039712
2199000	0		0
2200000	0		0
2201000	0		0
2202000	1		0.0
2203000	1		0.0
2204000	2		0.6055651577189565
2205000	1		2.5036551794037223
2206000	1		1.796974429860711
2207000	1		0.12788702361285686
2208000	1		1.20265391189605
2209000	1		0.6251325132325292
2210000	1		0.0
2211000	1		0.0
2212000	0		0
2213000	0		0
2214000	1		0.0
2215000	0		0
2216000	0		0
2217000	0		0
2218000	0		0
2219000	0		0
2220000	0		0
2221000	1		0.0
2222000	2		1.5020760390907526
2223000	2		2.8875565007328987
2224000	1		0.0
2225000	2		0.0026920046657323837
2226000	0		0
2227000	0		0
2228000	3		0.8545838203281164
2229000	1		0.0
2230000	0		0
2231000	0		0
2232000	0		0
2233000	0		0
2234000	1		0.0
2235000	1		0.0
2236000	0		0
2237000	1		0.0
2238000	3		1.9323986787348986
2239000	1		0.7397317579016089
2240000	0		0
2241000	0		0
2242000	0		0
2243000	0		0
2244000	0		0
2245000	1		1.9212167169898748
2246000	2		2.3076969496905804
2247000	1		1.7813800126314163
2248000	1		1.0484635373577476
2249000	1		0.0
2250000	0		0
2251000	1		0.0
2252000	1		1.5347748072817922
2253000	0		0
2254000	1		0.0
2255000	0		0
2256000	0		0
2257000	1		1.3501592352986336
2258000	0		0
2259000	1		0.04268776345998049
2260000	1		0.47991583216935396
2261000	0		0
2262000	0		0
2263000	0		0
2264000	0		0
2265000	1		1.4424443459138274
2266000	0		0
2267000	1		0.0
2268000	4		4.309376782737672
2269000	1		1.8386523397639394
2270000	0		0
2271000	2		5.31174186617136
2272000	0		0
2273000	1		1.7156549589708447
2274000	0		0
2275000	0		0
2276000	2		4.944424314424396
2277000	0		0
2278000	2		3.0307489689439535
2279000	0		0
2280000	1		0.0
2281000	0		0
2282000	0		0
2283000	2		0.9449593620374799
2284000	1		0.0
2285000	0		0
2286000	1		0.0
2287000	0		0
2288000	1		0.08025097101926804
2289000	1		0.7504364475607872
2290000	0		0
2291000	0		0
2292000	0		0
2293000	0		0
2294000	1		0.0
2295000	1		1.130006954073906
2296000	0		0
2297000	3		0.6961055612191558
2298000	1		1.9239800488576293
2299000	1		0.0
2300000	1		0.0
2301000	1		0.5752435494214296
2302000	0		0
2303000	2		0.4266013167798519
2304000	1		0.0
2305000	1		0.0
2306000	0		0
2307000	0		0
2308000	1		0.0
2309000	1		0.0
2310000	1		0.0
2311000	1		1.0654437113553286
2312000	0		0
2313000	0		0
2314000	1		0.0
2315000	1		0.0
2316000	1		0.0
2317000	0		0
2318000	3		4.019097309559584
2319000	0		0
2320000	0		0
2321000	1		2.0212779669091105
2322000	1		1.3550870772451162
2323000	0		0
2324000	1		0.0
2325000	0		0
2326000	1		0.8451110813766718
2327000	0		0
2328000	1		1.5457660863175988
2329000	1		0.0
2330000	2		3.21191225014627
2331000	0		0
2332000	1		0.0
2333000	0		0
2334000	0		0
2335000	0		0
2336000	3		2.4563498124480247
2337000	2		0.10107837151736021
2338000	1		0.27472470700740814
2339000	0		0
2340000	0		0
2341000	1		0.0
2342000	0		0
2343000	0		0
2344000	1		1.1222788067534566
2345000	0		0
2346000	0		0
2347000	0		0
2348000	0		0
2349000	1		0.0
2350000	1		1.1365707963705063
2351000	0		0
2352000	1		0.0
2353000	1		1.8339142110198736
2354000	2		2.5358269196003675
2355000	1		0.0
2356000	0		0
2357000	1		0.0
2358000	0		0
2359000	1		0.0
2360000	0		0
2361000	0		0
2362000	1		0.0
2363000	1		0.0
2364000	1		3.5344627425074577
2365000	0		0
2366000	1		0.869503753259778
2367000	0		0
2368000	3		1.6650647521018982
2369000	1		1.1551525946706533
2370000	0		0
2371000	1		0.0
2372000	1		1.8915917202830315
2373000	0		0
2374000	0		0
2375000	0		0
2376000	1		0.3030358739197254
2377000	1		0.8061321470886469
2378000	0		0
2379000	1		1.5003993026912212
2380000	1		0.0
2381000	0		0
2382000	0		0
2383000	1		0.0
2384000	0		0
2385000	0		0
2386000	1		0.0
2387000	0		0
2388000	0		0
2389000	1		0.43379124999046326
2390000	1		3.69146223179996
2391000	1		0.7705796882510185
2392000	0		0
2393000	0		0
2394000	0		0
2395000	1		0.0854774210602045
2396000	0		0
2397000	1		1.1930126436054707
2398000	0		0
2399000	0		0
2400000	0		0
2401000	0		0
2402000	0		0
2403000	1		0.0
2404000	2		1.4421553332358599
2405000	1		0.465923435986042
2406000	0		0
2407000	0		0
2408000	1		1.1712423507124186
2409000	1		0.0
2410000	1		0.0
2411000	3		5.437127593904734
2412000	0		0
2413000	1		0.8500957880169153
2414000	0		0
2415000	0		0
2416000	2		1.8384096082299948
2417000	1		0.0
2418000	0		0
2419000	0		0
2420000	0		0
2421000	0		0
2422000	1		0.19073023460805416
2423000	0		0
2424000	1		0.0
2425000	0		0
2426000	1		0.23652272298932076
2427000	1		0.0
2428000	0		0
2429000	1		0.0
2430000	1		1.5102862566709518
2431000	0		0
2432000	0		0
2433000	0		0
2434000	2		3.491325255483389
2435000	0		0
2436000	1		0.0
2437000	0		0
2438000	1		0.0
2439000	1		2.8903754018247128
2440000	1		0.0
2441000	0		0
2442000	0		0
2443000	3		4.781557027250528
2444000	1		0.0
2445000	0		0
2446000	1		0.03184586949646473
2447000	0		0
2448000	1		1.325630720704794
2449000	1		0.0
2450000	2		1.6156743839383125
2451000	0		0
2452000	1		1.3361209034919739
2453000	2		1.279394781216979
2454000	3		4.531576439738274
2455000	1		0.0
2456000	0		0
2457000	0		0
2458000	1		0.15778914093971252
2459000	0		0
2460000	3		2.1734473258256912
2461000	0		0
2462000	2		3.4287414848804474
2463000	0		0
2464000	1		2.3154431078583
2465000	0		0
2466000	2		2.016355123370886
2467000	0		0
2468000	1		1.0413389094173908
2469000	0		0
2470000	0		0
2471000	3		1.2383670285344124
2472000	1		0.0
2473000	0		0
2474000	1		1.1882272996008396
2475000	0		0
2476000	1		1.410298665985465
2477000	0		0
2478000	0		0
2479000	3		1.9963440634310246
2480000	0		0
2481000	0		0
2482000	1		0.24285978637635708
2483000	1		0.0
2484000	0		0
2485000	1		0.0
2486000	0		0
2487000	0		0
2488000	0		0
2489000	1		0.0
2490000	1		0.0
2491000	2		6.891057651489973
2492000	0		0
2493000	1		1.3671205397695303
2494000	0		0
2495000	0		0
2496000	1		0.9065631106495857
2497000	1		0.0
2498000	0		0
2499000	0		0
2500000	1		3.270705383270979
2501000	0		0
2502000	0		0
2503000	0		0
2504000	0		0
2505000	0		0
2506000	1		1.3364589344710112
2507000	0		0
2508000	1		0.0
2509000	0		0
2510000	1		0.0
2511000	0		0
2512000	1		0.8995091244578362
2513000	0		0
2514000	1		2.4794576726853848
2515000	0		0
2516000	1		0.0
2517000	1		0.0
2518000	0		0
2519000	0		0
2520000	1		0.0
2521000	2		0.7901644520461559
2522000	0		0
2523000	2		1.3438887372612953
2524000	3		3.103993086144328
2525000	0		0
2526000	0		0
2527000	0		0
2528000	1		0.0
2529000	1		0.0
2530000	1		0.0
2531000	2		0.9277259279042482
2532000	0		0
2533000	1		0.0
2534000	0		0
2535000	0		0
2536000	1		0.0
2537000	2		4.849357880651951
2538000	1		0.0
2539000	0		0
2540000	1		0.0
2541000	0		0
2542000	1		1.7966389190405607
2543000	0		0
2544000	1		0.0
2545000	1		0.0
2546000	3		4.43984884954989
2547000	1		0.37921549566090107
2548000	1		1.9453491568565369
2549000	1		0.0
2550000	3		1.8579852413386106
2551000	0		0
2552000	2		0.8657323215156794
2553000	3		1.7601368371397257
2554000	0		0
2555000	0		0
2556000	1		0.0
2557000	0		0
2558000	1		0.0
2559000	1		0.0
2560000	0		0
2561000	1		1.436072750017047
2562000	0		0
2563000	0		0
2564000	0		0
2565000	2		0.8994285333901644
2566000	1		0.0
2567000	0		0
2568000	1		0.0
2569000	2		1.5456723049283028
2570000	1		0.0
2571000	1		2.0725559908896685
2572000	1		0.13113099336624146
2573000	1		1.1148538440465927
2574000	1		0.0
2575000	2		0.6943302303552628
2576000	0		0
2577000	1		0.0
2578000	0		0
2579000	1		1.718422096222639
2580000	1		0.0
2581000	0		0
2582000	0		0
2583000	1		5.827775606885552
2584000	0		0
2585000	1		0.0
2586000	1		0.0
2587000	0		0
2588000	1		0.0
2589000	4		4.055931054055691
2590000	1		1.3778398633003235
2591000	2		1.794954126700759
2592000	1		0.0
2593000	1		1.9530386254191399
2594000	1		0.1657081637531519
2595000	0		0
2596000	0		0
2597000	0		0
2598000	0		0
2599000	4		5.223227620124817
2600000	1		0.0
2601000	2		1.8627624493092299
2602000	0		0
2603000	1		1.2427342496812344
2604000	0		0
2605000	0		0
2606000	0		0
2607000	0		0
2608000	0		0
2609000	1		0.0
2610000	1		0.7229701187461615
2611000	0		0
2612000	1		0.7318928353488445
2613000	0		0
2614000	1		0.0
2615000	0		0
2616000	0		0
2617000	0		0
2618000	2		7.230099905282259
2619000	1		0.29361403174698353
2620000	1		0.8104438856244087
2621000	2		0.7333693914115429
2622000	1		0.0
2623000	1		0.5983248893171549
2624000	1		0.0
2625000	1		0.8846938796341419
2626000	0		0
2627000	1		0.11863127909600735
2628000	0		0
2629000	1		0.25221926905214787
2630000	1		0.0
2631000	0		0
2632000	2		0.7962661236524582
2633000	1		0.0
2634000	1		0.0
2635000	2		0.2920090965926647
2636000	1		0.0
2637000	1		0.0
2638000	0		0
2639000	0		0
2640000	2		0.8445372823625803
2641000	2		1.159732710570097
2642000	2		1.9930878095328808
2643000	1		0.6928294375538826
2644000	1		3.217566715553403
2645000	0		0
2646000	1		0.6407419256865978
2647000	0		0
2648000	1		2.0583131555467844
2649000	2		1.8929070010781288
2650000	1		1.2475080043077469
2651000	1		1.1412496697157621
2652000	2		0.1609902996569872
2653000	0		0
2654000	0		0
2655000	0		0
2656000	1		0.5443859118968248
2657000	0		0
2658000	2		2.242714650928974
2659000	0		0
2660000	0		0
2661000	1		0.0
2662000	0		0
2663000	1		0.4647256974130869
2664000	0		0
2665000	0		0
2666000	0		0
2667000	0		0
2668000	0		0
2669000	1		0.0
2670000	0		0
2671000	0		0
2672000	0		0
2673000	1		0.0
2674000	1		0.5968308094888926
2675000	0		0
2676000	0		0
2677000	0		0
2678000	1		0.0
2679000	2		0.7833088412880898
2680000	0		0
2681000	1		1.022655412554741
2682000	0		0
2683000	0		0
2684000	2		4.218585001304746
